timestamp,sequence,type,side,order_id,price,qty
34309.451572102,2267,cancel,sell,19785087,0,0
34309.451572102,2268,limit,sell,19785149,5850400,1
34309.515118161,2269,cancel,sell,19785142,0,0
34309.515232115,2270,cancel,sell,19785149,0,0
34309.515232115,2271,limit,sell,19786572,5853900,1
34309.517765457,2272,limit,sell,19786631,5850400,100
34309.517892721,2273,cancel,sell,19786572,0,0
34309.517892721,2274,limit,sell,19786636,5850300,1
34309.520033481,2275,cancel,sell,19786631,0,0
34309.520154119,2276,cancel,sell,19786636,0,0
34309.520154119,2277,limit,sell,19786734,5853900,1
34309.572563152,2278,limit,sell,19787819,5850500,100
34309.572687415,2279,cancel,sell,19786734,0,0
34309.572687415,2280,limit,sell,19787822,5850400,1
34309.623592745,2281,cancel,sell,19787819,0,0
34309.623711603,2282,cancel,sell,19787822,0,0
34309.623711603,2283,limit,sell,19788846,5853900,1
34309.626991643,2284,limit,sell,19789055,5850400,100
34309.627124773,2285,cancel,sell,19788846,0,0
34309.627124773,2286,limit,sell,19789062,5850300,1
34309.629852174,2287,cancel,sell,19789055,0,0
34309.629974124,2288,cancel,sell,19789062,0,0
34309.629974124,2289,limit,sell,19789191,5853900,1
34309.748408819,2290,limit,sell,19791611,5853600,18
34309.748440553,2291,limit,sell,19791614,5853700,18
34309.748464526,2292,limit,sell,19791615,5853800,18
34309.748472109,2293,limit,sell,19791617,5853900,18
34309.748541896,2294,cancel,sell,19789191,0,0
34309.748541896,2295,limit,sell,19791619,5853500,1
34309.799113349,2296,limit,sell,19792756,5850500,100
34309.799235274,2297,cancel,sell,19791619,0,0
34309.799235274,2298,limit,sell,19792760,5850400,1
34309.99433866,2299,cancel,sell,19792756,0,0
34309.994527059,2300,cancel,sell,19791611,0,0
34309.99454449,2301,cancel,sell,19791614,0,0
34309.994544904,2302,cancel,sell,19791615,0,0
34309.994551822,2303,cancel,sell,19792760,0,0
34309.994551822,2304,limit,sell,19798800,5853500,1
34309.994556918,2305,cancel,sell,19791617,0,0
34309.994817066,2306,cancel,sell,19798800,0,0
34309.994817066,2307,limit,sell,19798988,5853900,1
34309.998544497,2308,limit,sell,19800596,5853600,18
34309.998570709,2309,limit,sell,19800603,5853700,18
34309.99859726,2310,limit,sell,19800609,5853800,18
34309.998626877,2311,limit,sell,19800616,5853900,18
34309.998690006,2312,cancel,sell,19798988,0,0
34309.998690006,2313,limit,sell,19800632,5853500,1
34309.999127455,2314,limit,sell,19800798,5850400,100
34309.99926395,2315,cancel,sell,19800632,0,0
34309.99926395,2316,limit,sell,19800860,5850300,1
34310.001948153,2317,cancel,sell,19800798,0,0
34310.002068208,2318,cancel,sell,19800860,0,0
34310.002068208,2319,limit,sell,19801765,5853500,1
34310.005217125,2320,limit,sell,19802435,5853200,18
34310.005237406,2321,limit,sell,19802444,5853300,18
34310.005360717,2322,cancel,sell,19801765,0,0
34310.005360717,2323,limit,sell,19802469,5853100,1
34310.052375914,2324,limit,sell,19808795,5850500,100
34310.052511001,2325,cancel,sell,19802469,0,0
34310.052511001,2326,limit,sell,19808806,5850400,1
34310.116709507,2327,cancel,sell,19808795,0,0
34310.116845233,2328,cancel,sell,19808806,0,0
34310.116845233,2329,limit,sell,19813405,5853100,1
34310.116863913,2330,cancel,sell,19800596,0,0
34310.116866805,2331,cancel,sell,19800616,0,0
34310.116875329,2332,cancel,sell,19800603,0,0
34310.116875934,2333,cancel,sell,19800609,0,0
34310.116887625,2334,cancel,sell,19802444,0,0
34310.11688924,2335,cancel,sell,19802435,0,0
34310.117026476,2336,cancel,sell,19813405,0,0
34310.117026476,2337,limit,sell,19813420,5853900,1
34310.119214476,2338,limit,sell,19813501,5850400,100
34310.119335127,2339,cancel,sell,19813420,0,0
34310.119335127,2340,limit,sell,19813513,5850300,1
34310.121579882,2341,cancel,sell,19813501,0,0
34310.121684846,2342,cancel,sell,19813513,0,0
34310.121684846,2343,limit,sell,19813644,5853900,1
34310.154952328,2344,limit,sell,19815063,5850500,100
34310.155076366,2345,cancel,sell,19813644,0,0
34310.155076366,2346,limit,sell,19815067,5850400,1
34310.228930832,2347,cancel,sell,19815063,0,0
34310.22905144,2348,cancel,sell,19815067,0,0
34310.22905144,2349,limit,sell,19817791,5853900,1
34310.23149353,2350,limit,sell,19817901,5850400,100
34310.231617827,2351,cancel,sell,19817791,0,0
34310.231617827,2352,limit,sell,19817911,5850300,1
34310.233894891,2353,cancel,sell,19817901,0,0
34310.234002067,2354,cancel,sell,19817911,0,0
34310.234002067,2355,limit,sell,19817994,5853900,1
34310.244165283,2356,limit,sell,19818296,5852500,100
34310.244295795,2357,cancel,sell,19817994,0,0
34310.244295795,2358,limit,sell,19818308,5852400,1
34310.315440102,2359,limit,sell,19822538,5852300,18
34310.315473177,2360,limit,sell,19822542,5852400,18
34310.31558608,2361,cancel,sell,19818308,0,0
34310.31558608,2362,limit,sell,19822546,5852200,1
34310.324364146,2363,limit,sell,19823406,5850500,100
34310.324496269,2364,cancel,sell,19822546,0,0
34310.324496269,2365,limit,sell,19823415,5850400,1
34310.361910033,2366,cancel,sell,19823406,0,0
34310.36202301,2367,cancel,sell,19823415,0,0
34310.36202301,2368,limit,sell,19824928,5852200,1
34310.36485041,2369,limit,sell,19825030,5850400,100
34310.364974219,2370,cancel,sell,19824928,0,0
34310.364974219,2371,limit,sell,19825039,5850300,1
34310.367773456,2372,cancel,sell,19825030,0,0
34310.367887294,2373,cancel,sell,19825039,0,0
34310.367887294,2374,limit,sell,19825128,5852200,1
34310.399699658,2375,cancel,sell,19818296,0,0
34310.725535168,2376,limit,sell,19833840,5850500,100
34310.725643544,2377,cancel,sell,19822538,0,0
34310.725644728,2378,cancel,sell,19822542,0,0
34310.725695068,2379,cancel,sell,19825128,0,0
34310.725695068,2380,limit,sell,19833852,5850400,1
34310.959793205,2381,cancel,sell,19833840,0,0
34310.95991734,2382,cancel,sell,19833852,0,0
34310.95991734,2383,limit,sell,19839424,5853900,1
34310.998092265,2384,limit,sell,19840347,5853600,18
34310.998137266,2385,limit,sell,19840352,5853700,18
34310.998154888,2386,limit,sell,19840354,5853800,18
34310.998167001,2387,limit,sell,19840356,5853900,18
34310.99821845,2388,cancel,sell,19839424,0,0
34310.99821845,2389,limit,sell,19840359,5853500,1
34311.077831634,2390,limit,sell,19842389,5853200,18
34311.077860721,2391,limit,sell,19842393,5853300,18
34311.077960146,2392,cancel,sell,19840359,0,0
34311.077960146,2393,limit,sell,19842395,5853100,1
34311.217451005,2394,limit,sell,19845675,5850600,100
34311.217586632,2395,cancel,sell,19842395,0,0
34311.217586632,2396,limit,sell,19845683,5850500,1
34311.217597921,2397,cancel,sell,19840356,0,0
34311.217600114,2398,cancel,sell,19840354,0,0
34311.21760319,2399,cancel,sell,19840347,0,0
34311.217604904,2400,cancel,sell,19840352,0,0
34311.217615219,2401,cancel,sell,19842393,0,0
34311.217619473,2402,cancel,sell,19842389,0,0
34311.296234167,2403,cancel,sell,19845675,0,0
34311.296344591,2404,cancel,sell,19845683,0,0
34311.296344591,2405,limit,sell,19847375,5853900,1
34311.298656881,2406,limit,sell,19847477,5850500,100
34311.298784894,2407,cancel,sell,19847375,0,0
34311.298784894,2408,limit,sell,19847483,5850400,1
34311.311165158,2409,limit,buy,19847687,5850000,20
34311.311241038,2410,limit,buy,19847691,5850000,100
34311.311752092,2411,cancel,buy,19773190,0,0
34311.327923591,2412,market,sell,10000000247,0,20
34311.327923591,2413,market,sell,10000000248,0,100
34311.33408028,2414,cancel,sell,19847477,0,0
34311.33419413,2415,cancel,sell,19847483,0,0
34311.33419413,2416,limit,sell,19848156,5853900,1
34311.336530624,2417,limit,sell,19848206,5850400,100
34311.336642887,2418,cancel,sell,19848156,0,0
34311.336642887,2419,limit,sell,19848211,5850300,1
34311.338959335,2420,cancel,sell,19848206,0,0
34311.339067314,2421,cancel,sell,19848211,0,0
34311.339067314,2422,limit,sell,19848246,5853900,1
34311.408707648,2423,limit,sell,19849480,5850500,100
34311.408825913,2424,cancel,sell,19848246,0,0
34311.408825913,2425,limit,sell,19849483,5850400,1
34311.550122887,2426,cancel,sell,19849480,0,0
34311.550232187,2427,cancel,sell,19849483,0,0
34311.550232187,2428,limit,sell,19851760,5853900,1
34311.552527426,2429,limit,sell,19851835,5850400,100
34311.552650248,2430,cancel,sell,19851760,0,0
34311.552650248,2431,limit,sell,19851841,5850300,1
34311.555664581,2432,cancel,sell,19851835,0,0
34311.555784668,2433,cancel,sell,19851841,0,0
34311.555784668,2434,limit,sell,19851904,5853900,1
34311.648195672,2435,limit,sell,19853018,5853600,18
34311.648234079,2436,limit,sell,19853020,5853700,18
34311.648247084,2437,limit,sell,19853021,5853800,18
34311.648274029,2438,limit,sell,19853022,5853900,18
34311.648331802,2439,cancel,sell,19851904,0,0
34311.648331802,2440,limit,sell,19853023,5853500,1
34311.652872253,2441,limit,sell,19853120,5852500,100
34311.652984135,2442,cancel,sell,19853023,0,0
34311.652984135,2443,limit,sell,19853122,5852400,1
34311.821882364,2444,limit,sell,19856307,5850500,100
34311.822000765,2445,cancel,sell,19853021,0,0
34311.822001491,2446,cancel,sell,19853020,0,0
34311.822006317,2447,cancel,sell,19853018,0,0
34311.822015329,2448,cancel,sell,19853122,0,0
34311.822015329,2449,limit,sell,19856309,5850400,1
34311.822023772,2450,cancel,sell,19853022,0,0
34312.021372283,2451,cancel,sell,19856307,0,0
34312.02149222,2452,cancel,sell,19856309,0,0
34312.02149222,2453,limit,sell,19860583,5852400,1
34312.023733399,2454,limit,sell,19860697,5850400,100
34312.023864304,2455,cancel,sell,19860583,0,0
34312.023864304,2456,limit,sell,19860703,5850300,1
34312.024628057,2457,cancel,sell,19860697,0,0
34312.02474739,2458,cancel,sell,19860703,0,0
34312.02474739,2459,limit,sell,19860751,5852400,1
34312.086544489,2460,limit,sell,19862344,5850500,100
34312.086682344,2461,cancel,sell,19860751,0,0
34312.086682344,2462,limit,sell,19862350,5850400,1
34312.163826751,2463,cancel,sell,19862344,0,0
34312.163954406,2464,cancel,sell,19862350,0,0
34312.163954406,2465,limit,sell,19864036,5852400,1
34312.16728293,2466,limit,sell,19864127,5850400,100
34312.167397644,2467,cancel,sell,19864036,0,0
34312.167397644,2468,limit,sell,19864128,5850300,1
34312.169422564,2469,cancel,sell,19864127,0,0
34312.169538775,2470,cancel,sell,19864128,0,0
34312.169538775,2471,limit,sell,19864205,5852400,1
34312.176880335,2472,limit,sell,19864346,5852300,18
34312.176906083,2473,limit,sell,19864349,5852400,18
34312.176998868,2474,cancel,sell,19864205,0,0
34312.176998868,2475,limit,sell,19864351,5852200,1
34312.292782092,2476,limit,sell,19867474,5850500,100
34312.292876378,2477,cancel,sell,19864346,0,0
34312.292882543,2478,cancel,sell,19864349,0,0
34312.292911944,2479,cancel,sell,19864351,0,0
34312.292911944,2480,limit,sell,19867482,5850400,1
34312.364845901,2481,cancel,sell,19867474,0,0
34312.36495913,2482,cancel,sell,19867482,0,0
34312.36495913,2483,limit,sell,19868862,5852400,1
34312.367712292,2484,limit,sell,19868900,5850400,100
34312.367841804,2485,cancel,sell,19868862,0,0
34312.367841804,2486,limit,sell,19868903,5850300,1
34312.37043009,2487,cancel,sell,19868900,0,0
34312.370549721,2488,cancel,sell,19868903,0,0
34312.370549721,2489,limit,sell,19868949,5852400,1
34312.546192839,2490,limit,sell,19872763,5852400,18
34312.580816364,2491,limit,sell,19873203,5852300,18
34312.580946322,2492,cancel,sell,19868949,0,0
34312.580946322,2493,limit,sell,19873206,5852200,1
34312.692705533,2494,limit,buy,19874578,5848500,100
34312.692801238,2495,cancel,sell,19872763,0,0
34312.692804938,2496,cancel,sell,19873203,0,0
34312.692934124,2497,cancel,sell,19873206,0,0
34312.692934124,2498,limit,sell,19874584,5852400,1
34312.696138293,2499,limit,sell,19874629,5850500,100
34312.6962632,2500,cancel,sell,19874584,0,0
34312.6962632,2501,limit,sell,19874631,5850400,1
34312.766827599,2502,cancel,sell,19874629,0,0
34312.766945009,2503,cancel,sell,19874631,0,0
34312.766945009,2504,limit,sell,19876103,5852400,1
34312.769107678,2505,limit,sell,19876171,5850400,100
34312.76922784,2506,cancel,sell,19876103,0,0
34312.76922784,2507,limit,sell,19876176,5850300,1
34312.771857963,2508,cancel,sell,19876171,0,0
34312.771974591,2509,cancel,sell,19876176,0,0
34312.771974591,2510,limit,sell,19876273,5852400,1
34312.817758814,2511,cancel,sell,19540036,0,0
34312.823246687,2512,limit,sell,19877155,5854000,100
34312.838170779,2513,limit,sell,19877346,5850600,100
34312.838293174,2514,cancel,sell,19876273,0,0
34312.838293174,2515,limit,sell,19877349,5850500,1
34312.951539001,2516,cancel,sell,19877346,0,0
34312.951664388,2517,cancel,sell,19877349,0,0
34312.951664388,2518,limit,sell,19879283,5852400,1
34312.954094896,2519,limit,sell,19879344,5850500,100
34312.954218211,2520,cancel,sell,19879283,0,0
34312.954218211,2521,limit,sell,19879346,5850400,1
34312.998917876,2522,cancel,sell,19879344,0,0
34312.999029565,2523,cancel,sell,19879346,0,0
34312.999029565,2524,limit,sell,19879935,5852400,1
34313.002263677,2525,limit,sell,19880001,5850400,100
34313.002384633,2526,cancel,sell,19879935,0,0
34313.002384633,2527,limit,sell,19880004,5850300,1
34313.005363973,2528,cancel,sell,19880001,0,0
34313.005466811,2529,cancel,sell,19880004,0,0
34313.005466811,2530,limit,sell,19880053,5852400,1
34313.023447132,2531,limit,sell,19880668,5852300,18
34313.02346912,2532,limit,sell,19880670,5852400,18
34313.023573127,2533,cancel,sell,19880053,0,0
34313.023573127,2534,limit,sell,19880674,5852200,1
34313.995827507,2535,limit,sell,19895075,5850500,100
34313.995924713,2536,cancel,sell,19880668,0,0
34313.995927297,2537,cancel,sell,19880670,0,0
34313.995977483,2538,cancel,sell,19880674,0,0
34313.995977483,2539,limit,sell,19895082,5850400,1
34314.033432489,2540,limit,buy,19899392,5846700,100
34314.080599033,2541,cancel,sell,19853120,0,0
34314.089694463,2542,cancel,sell,19895075,0,0
34314.089811483,2543,cancel,sell,19895082,0,0
34314.089811483,2544,limit,sell,19901981,5853900,1
34314.098327118,2545,limit,sell,19902325,5850400,100
34314.098453452,2546,cancel,sell,19901981,0,0
34314.098453452,2547,limit,sell,19902335,5850300,1
34314.102862251,2548,cancel,sell,19902325,0,0
34314.1029786,2549,cancel,sell,19902335,0,0
34314.1029786,2550,limit,sell,19902443,5853900,1
34314.157621009,2551,limit,sell,19903746,5850500,100
34314.157741312,2552,cancel,sell,19902443,0,0
34314.157741312,2553,limit,sell,19903753,5850400,1
34314.162283886,2554,cancel,sell,19903746,0,0
34314.162400629,2555,cancel,sell,19903753,0,0
34314.162400629,2556,limit,sell,19903891,5853900,1
34314.163066264,2557,limit,sell,19903928,5852900,200
34314.163096369,2558,cancel,sell,19752578,0,0
34314.163181343,2559,cancel,sell,19903891,0,0
34314.163181343,2560,limit,sell,19903935,5852800,1
34314.192607631,2561,limit,sell,19904952,5852400,400
34314.192726338,2562,cancel,sell,19903935,0,0
34314.192726338,2563,limit,sell,19904957,5852300,1
34314.29024433,2564,cancel,sell,19904957,0,0
34314.29024433,2565,limit,sell,19906681,5852300,2
34314.412288345,2566,cancel,sell,19904952,0,0
34314.412405332,2567,cancel,sell,19906681,0,0
34314.412405332,2568,limit,sell,19909406,5852800,2
34314.414782159,2569,limit,sell,19909443,5852300,200
34314.414904977,2570,cancel,sell,19909406,0,0
34314.414904977,2571,limit,sell,19909444,5852200,2
34314.419662654,2572,cancel,sell,19909443,0,0
34314.419782953,2573,cancel,sell,19909444,0,0
34314.419782953,2574,limit,sell,19909485,5852800,2
34314.456260577,2575,limit,sell,19909978,5852300,100
34314.456375965,2576,cancel,sell,19909485,0,0
34314.456375965,2577,limit,sell,19909980,5852200,2
34314.517293005,2578,cancel,sell,19909978,0,0
34314.517406825,2579,cancel,sell,19909980,0,0
34314.517406825,2580,limit,sell,19910890,5852800,2
34314.51955115,2581,limit,sell,19910915,5852200,200
34314.5196767,2582,cancel,sell,19910890,0,0
34314.5196767,2583,limit,sell,19910920,5852100,2
34314.521860135,2584,limit,sell,19910949,5852100,200
34314.521891115,2585,cancel,sell,19903928,0,0
34314.523132689,2586,limit,sell,19910984,5852000,200
34314.523142326,2587,cancel,sell,19910949,0,0
34314.523251019,2588,cancel,sell,19910920,0,0
34314.523251019,2589,limit,sell,19910988,5851900,2
34314.524017898,2590,limit,sell,19911003,5851900,200
34314.524054658,2591,cancel,sell,19910984,0,0
34314.529106369,2592,limit,sell,19911184,5851800,200
34314.529137994,2593,cancel,sell,19911003,0,0
34314.529219642,2594,cancel,sell,19910988,0,0
34314.529219642,2595,limit,sell,19911187,5851700,2
34314.53436952,2596,limit,sell,19911374,5851700,200
34314.534375225,2597,cancel,sell,19911184,0,0
34314.667988452,2598,limit,buy,19913018,5845600,100
34314.717990627,2599,cancel,sell,19910915,0,0
34314.720647537,2600,limit,sell,19913679,5851700,200
34315.173092947,2601,limit,sell,19923143,5851600,100
34315.173103448,2602,cancel,sell,19911374,0,0
34315.173229797,2603,cancel,sell,19911187,0,0
34315.173229797,2604,limit,sell,19923145,5851500,2
34315.173894352,2605,limit,sell,19923160,5851500,100
34315.173898422,2606,cancel,sell,19923143,0,0
34315.17553716,2607,limit,sell,19923176,5851500,100
34315.176252628,2608,cancel,sell,19913679,0,0
34315.178837471,2609,limit,sell,19923221,5851500,100
34315.360172062,2610,cancel,sell,19923221,0,0
34315.363474944,2611,limit,sell,19926577,5851400,100
34315.363596768,2612,cancel,sell,19923145,0,0
34315.363596768,2613,limit,sell,19926580,5851300,2
34315.398603519,2614,cancel,sell,19923176,0,0
34315.406508125,2615,cancel,sell,19923160,0,0
34315.406512393,2616,limit,sell,19927913,5851700,100
34315.407153106,2617,limit,sell,19927930,5851700,100
34315.663381846,2618,market,buy,10000000249,0,2
34315.663381846,2619,market,buy,10000000250,0,100
34315.664672506,2620,cancel,sell,19927913,0,0
34315.664673891,2621,cancel,sell,19927930,0,0
34315.665349157,2622,limit,sell,19931406,5852200,200
34315.667748259,2623,market,buy,10000000251,0,98
34315.669261689,2624,cancel,sell,19931406,0,0
34315.688947082,2625,limit,sell,19931829,5852700,100
34315.694620591,2626,cancel,sell,19931829,0,0
34315.695279595,2627,limit,sell,19931897,5852900,100
34315.701817362,2628,limit,sell,19931989,5852400,100
34315.703982803,2629,cancel,sell,19931989,0,0
34315.729661532,2630,cancel,sell,19931897,0,0
34315.887398315,2631,limit,sell,19934075,5851600,100
34316.021674023,2632,limit,buy,19935871,5845000,100
34316.025760338,2633,cancel,sell,19934075,0,0
34316.028140815,2634,limit,sell,19936008,5851400,100
34316.071105511,2635,cancel,buy,19899392,0,0
34316.272065499,2636,limit,sell,19939731,5851200,2
34316.428469241,2637,cancel,sell,19936008,0,0
34316.707798188,2638,limit,sell,19946584,5851600,200
34316.777169467,2639,market,buy,10000000252,0,2
34316.778031263,2640,limit,sell,19947909,5852900,100
34316.780589698,2641,cancel,sell,19946584,0,0
34316.782981694,2642,limit,sell,19947998,5851500,100
34316.785215534,2643,cancel,sell,19947998,0,0
34316.932500833,2644,limit,sell,19950006,5851600,100
34316.992529697,2645,cancel,sell,19950006,0,0
34316.995502615,2646,limit,sell,19950978,5851500,100
34316.996105515,2647,cancel,sell,19950978,0,0
34316.998091111,2648,limit,sell,19951002,5852800,100
34316.998119768,2649,cancel,sell,19947909,0,0
34317.03043721,2650,limit,sell,19951974,5851600,100
34317.078129589,2651,cancel,buy,19588557,0,0
34317.085111446,2652,limit,buy,19953251,5846900,100
34317.178230503,2653,cancel,sell,19951974,0,0
34317.180752547,2654,limit,sell,19955171,5851500,100
34317.181669209,2655,cancel,sell,19955171,0,0
34317.225922351,2656,limit,sell,19955844,5851600,100
34317.40376508,2657,cancel,sell,19955844,0,0
34317.406323658,2658,limit,sell,19958969,5851500,100
34317.40666596,2659,cancel,sell,19958969,0,0
34317.557578584,2660,limit,sell,19960626,5851600,100
34318.071429248,2661,market,buy,10000000253,0,18
34318.139833245,2662,cancel,sell,19951002,0,0
34318.140509256,2663,limit,sell,19975793,5852900,100
34318.142390484,2664,market,buy,10000000254,0,82
34318.152317318,2665,limit,sell,19976374,5853500,100
34318.152336954,2666,cancel,sell,19975793,0,0
34318.153058462,2667,limit,sell,19976432,5853500,100
34318.200816019,2668,limit,sell,19977560,5851600,100
34318.200932155,2669,market,buy,10000000255,0,100
34318.236830357,2670,cancel,sell,19976432,0,0
34318.236831159,2671,cancel,sell,19976374,0,0
34318.237500785,2672,limit,sell,19978445,5853700,200
34318.252768602,2673,limit,sell,19978742,5853500,200
34318.252781606,2674,cancel,sell,19978445,0,0
34318.266309795,2675,limit,sell,19979081,5853000,100
34318.335290194,2676,cancel,sell,19978742,0,0
34318.33594493,2677,limit,sell,19980342,5853700,200
34318.412629647,2678,cancel,sell,19980342,0,0
34318.413303197,2679,limit,sell,19981434,5854200,200
34318.795441213,2680,limit,sell,19987789,5854000,200
34318.79562029,2681,cancel,sell,19981434,0,0
34318.902649231,2682,cancel,sell,19979081,0,0
34318.937716878,2683,limit,sell,19990425,5852900,300
34318.939651338,2684,limit,sell,19990460,5853800,100
34318.940472525,2685,cancel,sell,19990425,0,0
34318.973000057,2686,limit,sell,19991108,5853000,100
34320.34426528,2687,limit,sell,20027255,5852200,100
34320.346317414,2688,market,buy,10000000256,0,47
34320.529611449,2689,market,buy,10000000257,0,53
34321.148802785,2690,cancel,sell,19991108,0,0
34321.2483094,2691,limit,sell,20052179,5852800,100
34321.372556963,2692,cancel,sell,20052179,0,0
34321.397663126,2693,limit,sell,20056511,5858600,50
34321.455688936,2694,limit,buy,20057598,5850100,100
34321.641264156,2695,limit,sell,20061909,5852800,100
34321.65342282,2696,cancel,buy,20057598,0,0
34321.738103175,2697,cancel,sell,20061909,0,0
34322.081486057,2698,limit,sell,20071326,5852800,100
34322.088117915,2699,cancel,sell,20071326,0,0
34322.134202843,2700,cancel,sell,19987789,0,0
34322.134853336,2701,limit,sell,20073175,5854300,200
34322.143411384,2702,cancel,sell,20073175,0,0
34322.160386028,2703,limit,sell,20073772,5852800,100
34322.164835734,2704,cancel,sell,20073772,0,0
34322.206147556,2705,limit,sell,20075374,5853000,100
34322.248089281,2706,limit,buy,20076724,5849900,100
34322.935811308,2707,limit,buy,20092324,5850100,147
34323.178509904,2708,limit,sell,20097046,5855000,50
34323.418034367,2709,cancel,sell,19877155,0,0
34323.423567265,2710,limit,sell,20101430,5852500,100
34323.432357429,2711,cancel,buy,20092324,0,0
34323.482517061,2712,market,buy,10000000258,0,100
34323.489728592,2713,limit,sell,20103119,5853000,100
34323.602397047,2714,limit,buy,20106854,5849900,100
34323.780444389,2715,cancel,sell,19990460,0,0
34324.185872726,2716,limit,buy,20118700,5848200,300
34324.2027449,2717,limit,buy,20118919,5850300,100
34324.202828544,2718,cancel,buy,20076724,0,0
34324.202846353,2719,cancel,buy,20106854,0,0
34324.500211547,2720,limit,buy,20124860,5848800,300
34324.662168056,2721,limit,buy,20128116,5850400,100
34324.662175778,2722,cancel,buy,20118919,0,0
34324.662632898,2723,cancel,buy,20128116,0,0
34324.663287144,2724,limit,buy,20128132,5850300,100
34325.530909018,2725,cancel,sell,20075374,0,0
34325.534168223,2726,limit,sell,20149322,5852800,100
34325.534241968,2727,limit,sell,20149325,5852800,100
34325.534780805,2728,cancel,sell,20103119,0,0
34326.659459616,2729,limit,buy,20171281,5850400,100
34326.711145513,2730,limit,sell,20172242,5852700,200
34326.711222641,2731,limit,sell,20172244,5852700,100
34326.711774075,2732,cancel,sell,20149325,0,0
34326.770289253,2733,cancel,sell,20149322,0,0
34326.772559247,2734,limit,sell,20173675,5852700,100
34327.798359817,2735,limit,buy,20196897,5848300,100
34327.983508483,2736,cancel,buy,20128132,0,0
34327.984171344,2737,limit,buy,20202014,5849700,100
34327.995288668,2738,limit,buy,20202433,5849900,100
34327.995294694,2739,cancel,buy,20202014,0,0
34328.026359851,2740,cancel,buy,20202433,0,0
34328.0270255,2741,limit,buy,20203024,5849700,100
34328.033943735,2742,limit,buy,20203189,5849900,100
34328.033973083,2743,cancel,buy,20203024,0,0
34328.040933924,2744,limit,buy,20203297,5850300,100
34328.041034624,2745,cancel,buy,20203189,0,0
34328.06420528,2746,cancel,buy,20203297,0,0
34328.064840369,2747,limit,buy,20203875,5849900,100
34328.06824293,2748,cancel,buy,20203875,0,0
34328.074921686,2749,limit,buy,20204010,5850900,100
34328.122122394,2750,limit,buy,20204799,5851000,100
34328.122296828,2751,cancel,buy,20204010,0,0
34328.159522423,2752,limit,sell,20205860,5854100,200
34328.1902282,2753,cancel,buy,20204799,0,0
34328.19086382,2754,limit,buy,20207651,5849800,100
34328.326617489,2755,limit,buy,20211529,5850200,100
34328.326789768,2756,cancel,buy,20207651,0,0
34328.453964612,2757,cancel,sell,20205860,0,100
34328.705943742,2758,cancel,sell,20173675,0,0
34328.708938268,2759,limit,sell,20224537,5852600,100
34328.709019557,2760,limit,sell,20224540,5852600,100
34328.709473107,2761,cancel,sell,20172244,0,0
34328.710272485,2762,limit,sell,20224591,5854100,100
34328.854993217,2763,cancel,buy,20211529,0,0
34328.855637309,2764,limit,buy,20227514,5849800,100
34329.095023495,2765,cancel,sell,19574533,0,0
34329.610206448,2766,limit,buy,20243201,5850200,100
34329.610227911,2767,cancel,buy,20227514,0,0
34329.62536896,2768,cancel,buy,20243201,0,0
34329.828515159,2769,market,buy,10000000259,0,100
34329.828515159,2770,market,buy,10000000260,0,24
34329.829690692,2771,market,buy,10000000261,0,76
34329.829792882,2772,limit,buy,20258679,5851400,100
34329.829827924,2773,market,buy,10000000262,0,24
34329.830848205,2774,market,buy,10000000263,0,100
34329.832713248,2775,market,buy,10000000264,0,76
34329.832823814,2776,limit,buy,20258842,5851500,100
34329.833373071,2777,cancel,buy,20258679,0,0
34329.833488382,2778,limit,sell,20258898,5852700,100
34329.834202692,2779,market,buy,10000000265,0,100
34329.834310285,2780,limit,buy,20258946,5851600,100
34329.836438838,2781,limit,sell,20259055,5852700,100
34329.836679947,2782,cancel,buy,20258842,0,0
34329.837208135,2783,cancel,sell,20224591,0,0
34329.837987586,2784,cancel,sell,20205860,0,0
34329.837998183,2785,limit,sell,20259109,5854200,100
34329.838635678,2786,limit,sell,20259121,5854200,100
34329.867986964,2787,cancel,sell,20259121,0,0
34329.867989872,2788,cancel,sell,20259109,0,0
34329.870173185,2789,limit,sell,20259941,5852700,100
34329.870585157,2790,market,buy,10000000266,0,100
34329.870682796,2791,market,buy,10000000267,0,100
34329.870752123,2792,limit,buy,20259969,5851700,100
34329.872992224,2793,cancel,buy,20258946,0,0
34329.873238782,2794,limit,sell,20260056,5854700,200
34329.873277488,2795,limit,sell,20260059,5852700,100
34329.873376278,2796,market,buy,10000000268,0,100
34329.873456193,2797,limit,buy,20260065,5851800,100
34329.875519907,2798,cancel,buy,20259969,0,0
34329.91800042,2799,limit,sell,20261528,5854400,100
34330.037843456,2800,cancel,sell,20261528,0,0
34330.04125788,2801,limit,sell,20266206,5854300,100
34330.065538455,2802,cancel,sell,20260056,0,0
34330.066217401,2803,limit,sell,20267105,5855200,200
34330.132799565,2804,limit,buy,20269160,5851700,100
34330.226288418,2805,cancel,buy,20260065,0,0
34330.255233528,2806,cancel,sell,20267105,0,100
34330.257084249,2807,cancel,sell,20267105,0,0
34330.257105351,2808,limit,sell,20275784,5855400,100
34330.257769847,2809,limit,sell,20275801,5855400,100
34330.404115835,2810,cancel,sell,20275801,0,0
34330.404118706,2811,cancel,sell,20275784,0,0
34330.406764548,2812,limit,sell,20279386,5855400,100
34330.604857516,2813,cancel,sell,20266206,0,0
34330.607164533,2814,limit,sell,20282792,5854000,100
34330.614271805,2815,cancel,sell,20282792,0,0
